2.245540562859589E-5	0.0
4.4910811261676233E-5	0.0
6.736621704637656E-5	0.0
8.982162340103679E-5	0.0
1.1227703029570008E-4	0.0
1.3473243769428661E-4	0.0
1.5718784651659156E-4	0.0
1.79643256655058E-4	0.0
2.0209866711603917E-4	0.0
2.245540781760845E-4	0.0
2.470094899525518E-4	0.0
2.694649023590669E-4	0.0
2.919203160852547E-4	0.0
3.1437573094936526E-4	0.0
3.368311465369168E-4	0.0
3.5928656296111127E-4	0.0
3.8174198001559006E-4	0.0
4.0419739807632344E-4	0.0
4.2665281735090145E-4	0.0
4.4910823734845375E-4	0.0
4.715636580918973E-4	0.0
4.940190797863168E-4	0.0
5.164745018960368E-4	0.0
5.389299246489387E-4	0.0
5.613853478901098E-4	0.0
5.838407714778052E-4	0.0
6.062961957708619E-4	0.0
6.28751620581433E-4	0.0
6.512070461616812E-4	0.0
6.73662472746454E-4	0.0
6.96117899868959E-4	0.0
7.185733276957009E-4	0.0
7.410287562414411E-4	0.0
7.634841853471841E-4	0.0
7.859396156142897E-4	0.0
8.083950470982102E-4	0.0
8.308504796647049E-4	0.0
8.533059134525088E-4	0.0
8.757613480668229E-4	0.0
8.982167835885275E-4	0.0
9.206722202622327E-4	0.0
9.431276578566554E-4	0.0
9.655830965169408E-4	0.0
9.880385361148982E-4	0.0
0.00101049397634255	0.0
0.0010329494173947718	0.0
0.0010554048589989787	0.0
0.0010778603010950568	0.0
0.0011003157439405575	0.0
0.0011227711871274015	0.0
0.001145226630786732	0.0
0.0011676820751223725	0.0
0.0011901375197768671	0.0
0.001212592965024264	0.0
0.00123504841088792	0.0
0.0012575038571864814	0.0
0.0012799593043860945	0.0
0.001302414752466176	0.0
0.0013248702014962278	0.0
0.0013473256518438924	0.0
0.001369781103185318	0.0
0.001392236555568568	0.0
0.001414692009121367	0.0
0.0014371474635475078	0.0
0.0014596029191443094	0.0
0.0014820583759093768	0.0
0.0015045138335947437	0.0
0.0015269692923576877	0.0
0.0015494247518899839	0.0
0.001571880212122521	0.0
0.0015943356730441453	0.0
0.0016167911345589877	0.0
0.0016392465966149376	0.0
0.0016617020592830196	0.0
0.0016841575222108114	0.0
0.0017066129856775536	0.0
0.001729068449690323	0.0
0.0017515239140346503	0.0
0.0017739793790652828	0.0
0.0017964348446549794	0.0
0.0018188903108164159	0.0
0.001841345777958007	0.0
0.001863801245921469	0.0
0.0018862567148641202	0.0
0.0019087121849692018	0.0
0.0019311676559964457	0.0
0.0019536231281943725	0.0
0.001976078601565427	0.0
0.0019985340759753776	0.0
0.002020989551703982	0.0
0.0020434450284264128	0.0
0.0020659005060932796	0.0
0.002088355984671906	0.0
0.0021108114639904856	0.0
0.0021332669440512226	0.0
0.002155722424861993	0.0
0.0021781779061941053	0.0
0.0022006333881982895	0.0
0.002223088870727792	0.0
0.0022455443535272924	0.0
0.002267999836888227	1.1028326075235795E-11
0.0022904553206647303	-2.7413723041995814E-11
0.002312910804876287	-5.446314251541061E-11
0.0023353662898085974	1.2504184372625426E-10
0.0023578217751403616	-1.0811274118383044E-10
0.002380277260487914	-5.771113645221673E-11
0.002402732745835466	1.6791438083101887E-10
0.0024251882311830185	-6.35134199422765E-11
0.0024476437165305708	-1.2400835497994628E-11
0.002470099201878123	2.58424698574303E-10
0.0024925546872256754	-1.2499409604068688E-10
0.0025150101725732277	-6.994016733926388E-11
0.00253746565792078	1.0152359567877984E-10
0.0025599211432683323	-1.2624978701389523E-10
0.0025823766286158845	3.940413634626132E-11
0.002604832113963437	1.8824190965527369E-10
0.002627287599310989	-2.5808067056967586E-10
0.0026497430846585414	-1.5133410302246783E-10
0.0026721985700060937	1.750400283810507E-11
0.002694654055353646	2.3697364264793717E-10
0.0027171095407011983	-3.3154792948148795E-11
0.0027395650260487506	-1.0644238590295293E-10
0.002762020511396303	-9.269000889403822E-11
0.0027844759967438552	-8.358479989488433E-12
0.0028069314820914075	2.2488550056843203E-10
0.00282938696743896	-2.0838821093333252E-10
0.002851842452786512	7.966803658929723E-11
0.0028742979381340644	-1.610944555368475E-10
0.0028967534234816167	2.427517954467186E-10
0.002919208908829169	3.1191075970580214E-10
0.0029416643941767213	-1.215544735568835E-10
0.0029641198795242736	-3.871861542392474E-10
0.002986575364871826	1.656802149570545E-10
0.003009030850219378	4.506596481369276E-11
0.0030314863355669305	-2.191244800323736E-10
0.0030539418209144828	4.06966930315505E-11
0.003076397306262035	1.1863619979936891E-10
0.0030988527916095874	-2.924947485519197E-11
0.0031213082769571397	-9.678817873646186E-13
0.003143763762304692	1.7724828250603825E-10
0.0031662192476522443	-4.462066692318514E-11
0.0031886747329997966	-9.70729082240444E-11
0.003211130218347349	1.011492505925685E-10
0.003233585703694901	1.4724559779385828E-10
0.0032560411890424534	2.55045543358558E-10
0.0032784966743900057	-2.3340752174817926E-10
0.003300952159737558	-3.949787426625557E-10
0.0033234076450851103	2.6801830226595944E-10
0.0033458631304326626	2.350642826447993E-10
0.003368318615780215	-2.9991723047114326E-10
0.0033907741011277672	3.02756953601327E-11
0.0034132295864753195	2.2375957496823534E-10
0.003435685071822872	-3.616351117753991E-10
0.003458140557170424	7.45481937333897E-11
0.0034805960425179764	1.4008443187638757E-10
0.0035030515278655287	1.7173884601550967E-11
0.003525507013213081	-2.0018912615650643E-11
0.0035479624985606333	4.766692198556648E-11
0.0035704179839081856	1.1860174334768985E-11
0.003592873469255738	-2.0648094534459837E-11
0.00361532895460329	-2.179589136145278E-10
0.0036377844399508425	1.49780944606185E-10
0.003660239925298395	5.946048997849181E-11
0.003682695410645947	-2.7617462084800343E-10
0.0037051508959934994	1.1124513363301E-10
0.0037276063813410517	4.896080175366823E-10
0.003750061866688604	-6.605369021832726E-10
0.0037725173520361563	9.486273629029278E-11
0.0037949728373837086	6.874464805412682E-10
0.003817428322731261	-4.2863121705245465E-10
0.003839883808078813	-3.6512431992463365E-10
0.0038623392934263655	3.6268537388096266E-10
0.0038847947787739178	-2.2080079792009767E-10
0.0039072502641214705	-3.973082659407828E-10
0.003929705749469024	-5.123040252160195E-10
0.003952161234816577	-2.0492573424400535E-9
0.00397461672016413	-4.5266171411873585E-9
0.003997072205511683	-1.088132785747522E-8
0.004019527690859236	-2.4855560240034175E-8
0.0040419831762067895	-5.3210860887161935E-8
0.004064438661554343	-1.1148350420596638E-7
0.004086894146901896	-2.2011301672646306E-7
0.004109349632249449	-4.1397789794718025E-7
0.004131805117597002	-7.465051324835603E-7
0.004154260602944555	-1.287404366491183E-6
0.0041767160882921085	-2.128983404202763E-6
0.004199171573639662	-3.3856353091830907E-6
0.004221627058987215	-5.1962199543076335E-6
0.004244082544334768	-7.732878833846623E-6
0.004266538029682321	-1.1210380046263573E-5
0.004288993515029874	-1.5901425472131775E-5
0.0043114490003774274	-2.2138726549414924E-5
0.004333904485724981	-3.0296500981491778E-5
0.004356359971072534	-4.0775179025122975E-5
0.004378815456420087	-5.399101512943326E-5
0.00440127094176764	-7.041018242358637E-5
0.004423726427115193	-9.064432008189817E-5
0.004446181912462746	-1.1552346192909706E-4
0.0044686373978103	-1.460530990366277E-4
0.004491092883157853	-1.8323623495082437E-4
0.004513548368505406	-2.2788238323111847E-4
0.004536003853852959	-2.806716113824891E-4
0.004558459339200512	-3.4258562364797263E-4
0.004580914824548065	-4.1537902603267066E-4
0.004603370309895619	-5.014401431865872E-4
0.004625825795243172	-6.027703704691463E-4
0.004648281280590725	-7.199065213545606E-4
0.004670736765938278	-8.522888752051819E-4
0.004693192251285831	-0.0010004535170829855
0.004715647736633384	-0.0011680018722906704
0.0047381032219809376	-0.0013602828568863971
0.004760558707328491	-0.0015797270361144799
0.004783014192676044	-0.0018228578239369733
0.004805469678023597	-0.002084367375627205
0.00482792516337115	-0.0023658913631782867
0.004850380648718703	-0.0026786178793979996
0.0048728361340662565	-0.003032623196358656
0.00489529161941381	-0.0034228311852040946
0.004917747104761363	-0.0038315860978110705
0.004940202590108916	-0.004251156378831147
0.004962658075456469	-0.00469975090977013
0.004985113560804022	-0.005203453459979044
0.0050075690461515755	-0.00575883505531957
0.005030024531499129	-0.006327399089753254
0.005052480016846682	-0.006881701651973163
0.005074935502194235	-0.007448154989688468
0.005097390987541788	-0.00807857768839259
0.005119846472889341	-0.008774339266849793
0.0051423019582368945	-0.009469073391613656
0.005164757443584448	-0.010111751098414792
0.005187212928932001	-0.010743192623515124
0.005209668414279554	-0.011445144728326813
